fromRegion,toFacility,timePeriod,quantity
14,61,134,1000000.0
14,62,1,548.9260180022482
14,62,8,999986.4526131377
14,62,15,0.09918662782548993
14,62,22,1000000.0
14,62,29,1000000.0
14,62,43,1000000.0
14,62,50,1000000.0
14,62,57,1000000.0
14,62,64,0.004200955222731841
14,62,78,0.0031080297730929113
14,62,85,1000000.0
14,62,92,1000000.0
14,62,99,0.003487763128862642
14,62,106,1000000.0
14,62,113,1000000.0
14,62,134,0.0010825861002652947
14,62,141,12.951762692886405
14,62,148,1000000.0
15,2,15,1000000.0
15,2,22,1000000.0
15,2,36,1000000.0
15,2,50,0.24139652819404567
15,2,57,1000000.0
15,2,106,1000000.0
15,2,113,1000000.0
15,2,120,1000000.0
15,2,127,1000000.0
15,2,141,1000000.0
15,2,148,1000000.0
15,4,8,999999.423719291
15,4,15,1000000.0
15,4,22,1000000.0
15,4,43,1000000.0
15,4,50,1000000.0
15,4,57,1000000.0
15,4,71,1000000.0
15,4,78,1000000.0
15,4,85,1000000.0
15,4,92,1000000.0
15,4,106,1000000.0
15,4,120,1000000.0
15,4,134,1000000.0
15,4,141,0.044433022885252554
15,4,148,1000000.0
15,10,8,1000000.0
15,10,15,1000000.0
15,10,29,1000000.0
15,10,36,999996.3766111353
15,10,43,0.3530211596099867
15,10,50,1000000.0
15,10,64,1000000.0
15,10,71,1000000.0
15,10,85,0.11595118554876885
15,10,92,0.08577959097766334
15,10,99,1000000.0
15,10,113,1000000.0
15,10,134,1000000.0
15,45,8,1000000.0
15,45,29,999999.5300888189
15,45,43,1000000.0
15,45,57,1000000.0
15,45,71,999999.9845664662
15,45,78,1000000.0
15,45,85,1000000.0
15,45,92,1000000.0
15,45,99,999999.9886147276
15,45,106,1000000.0
15,45,113,0.07127028144183044
15,45,127,1000000.0
15,45,141,1000000.0
15,45,148,0.03292581918472236
15,58,29,1000000.0
15,58,43,1000000.0
15,58,57,0.1873794919873273
15,58,64,1000000.0
15,58,71,1000000.0
15,58,78,1000000.0
15,58,99,1000000.0
15,58,106,0.062186182829756846
15,58,127,0.05192000140690969
15,58,134,1000000.0
15,58,141,1000000.0
15,58,148,1000000.0
15,63,8,8.027010515919045
15,63,15,17.69303192389027
15,63,22,1000000.0
15,63,29,1.4904927948955446
15,63,36,1000000.0
15,63,50,1000000.0
15,63,64,1000000.0
15,63,78,0.11563003368026407
15,63,85,1000000.0
15,63,92,1000000.0
15,63,99,1000000.0
15,63,113,1000000.0
15,63,120,1000000.0
15,63,127,1000000.0
16,46,22,8.786021903501528
16,46,29,1000000.0
16,46,43,0.20178107156541117
16,46,57,1000000.0
16,46,64,1000000.0
16,46,78,1000000.0
16,46,85,0.05774264400434715
16,46,92,0.05588976950121289
16,46,99,1000000.0
16,46,113,1000000.0
16,46,120,1000000.0
16,46,141,1000000.0
16,46,148,0.016968886285120836
16,55,8,1000000.0
16,55,15,1000000.0
16,55,22,1000000.0
16,55,36,999999.9752551161
16,55,43,1000000.0
16,55,50,999999.9879742281
16,55,57,0.09895688746601576
16,55,64,0.08146808402582727
16,55,71,1000000.0
16,55,78,0.05995201835419913
16,55,85,1000000.0
16,55,92,1000000.0
16,55,106,1000000.0
16,55,113,0.031468330009261504
16,55,120,0.02686408924030955
16,55,127,1000000.0
16,55,134,1000000.0
16,55,141,0.019306528851611646
16,55,148,1000000.0
17,54,1,999979.0284472607
17,54,15,1000000.0
17,54,22,1000000.0
17,54,29,1000000.0
17,54,36,999976.4678374346
17,54,43,999999.7923287685
17,54,57,1000000.0
17,54,64,999999.9517459477
17,54,71,1000000.0
17,54,78,999999.9745917413
17,54,85,1000000.0
17,54,92,1000000.0
17,54,99,999987.2831954018
17,54,106,1000000.0
17,54,127,1000000.0
17,54,141,999999.9960054386
17,58,8,14.59948101789782
17,58,15,1000000.0
17,58,22,4.889920249054728
17,58,50,1000000.0
17,58,57,999999.6829957477
17,58,71,1000000.0
17,58,85,1000000.0
17,58,92,999999.6651886149
17,58,106,1000000.0
17,58,113,999999.7185993068
17,58,120,1000000.0
17,58,134,999999.394889531
17,58,148,2.9612004590801524
17,64,1,1000000.0
17,64,8,1000000.0
17,64,36,1000000.0
17,64,43,6.959205724415369
17,64,50,2.9786436615764744
17,64,57,4.089666629908606
17,64,64,5.061966036679223
17,64,78,2.2445505702635273
17,64,99,1000000.0
17,64,113,2.7396752337226644
17,64,120,14.558309401832306
17,64,127,1000000.0
17,64,134,4.025205493206158
17,64,141,3.0709929728182033
17,64,148,1000000.0
18,7,8,1000000.0
18,7,15,0.0005295868844419075
18,7,29,999987.5138147477
18,7,36,1000000.0
18,7,50,0.0001538181001883391
18,7,71,9.73822019438564e-05
18,7,78,8.17873019787968e-05
18,7,85,1000000.0
18,7,92,1000000.0
18,7,99,1000000.0
18,7,120,1000000.0
18,7,127,1000000.0
18,7,141,1000000.0
18,7,148,1000000.0
18,22,1,1000000.0
18,22,22,1000000.0
18,22,29,1000000.0
18,22,57,1000000.0
18,22,64,1000000.0
18,22,78,1000000.0
18,22,85,1000000.0
18,22,120,1000000.0
18,22,134,1000000.0
18,22,141,1000000.0
18,38,1,999989.2562641883
18,38,15,1000000.0
18,38,36,1000000.0
18,38,43,1000000.0
18,38,50,1000000.0
18,38,57,1000000.0
18,38,64,1000000.0
18,38,71,1000000.0
18,38,92,1000000.0
18,38,99,5.3667010030155356e-05
18,38,106,1000000.0
18,38,113,1000000.0
18,38,120,0.0026382798111671745
18,38,127,1000000.0
18,38,134,1000000.0
18,38,148,1000000.0
18,65,8,1000000.0
18,65,15,1000000.0
18,65,22,1000000.0
18,65,36,0.000217630085361562
18,65,43,1000000.0
18,65,50,1000000.0
18,65,71,1000000.0
18,65,78,1000000.0
18,65,99,1000000.0
18,65,106,999998.8839402754
18,65,113,1000000.0
18,65,141,2.5574227662080187e-05
18,65,148,2.119774819319995e-05
19,7,1,999970.0571905574
19,7,8,1000000.0
19,7,15,999936.2708083654
19,7,22,1000000.0
19,7,29,1000000.0
19,7,50,1000000.0
19,7,57,1000000.0
19,7,64,0.152930993353948
19,7,78,1000000.0
19,7,85,1000000.0
19,7,92,1000000.0
19,7,106,1000000.0
19,7,134,1000000.0
19,7,148,1000000.0
19,31,22,24.830513168387206
19,31,29,26.436714740120806
19,31,36,1000000.0
19,31,43,1000000.0
19,31,64,999999.865392407
19,31,71,1000000.0
19,31,113,1000000.0
19,31,127,1000000.0
19,31,134,1000000.0
19,32,22,1000000.0
19,32,36,1000000.0
19,32,50,1000000.0
19,32,57,1000000.0
19,32,78,1000000.0
19,32,99,1000000.0
19,32,106,1000000.0
19,32,113,0.012308587941233847
19,32,120,1000000.0
19,32,141,1000000.0
19,36,15,1000000.0
19,36,36,1000000.0
19,36,85,1000000.0
19,36,92,1000000.0
19,36,99,1000000.0
19,36,106,1000000.0
19,36,113,1000000.0
19,36,120,1000000.0
19,36,127,1000000.0
19,36,141,0.004088733754411101
19,36,148,1000000.0
19,38,8,1000000.0
19,38,15,1000000.0
19,38,22,1000000.0
19,38,29,1000000.0
19,38,43,1000000.0
19,38,57,1000000.0
19,38,64,1000000.0
19,38,71,1000000.0
19,38,78,1000000.0
19,38,92,1000000.0
19,38,99,1000000.0
19,38,106,0.007630727714005306
19,38,113,1000000.0
19,38,120,0.9109262608370542
19,38,127,1000000.0
19,38,141,1000000.0
19,38,148,1000000.0
19,65,8,1000000.0
19,65,15,1000000.0
19,65,36,999983.7815137681
19,65,43,1000000.0
19,65,50,1000000.0
19,65,64,1000000.0
19,65,85,1000000.0
19,65,99,999997.9701495238
19,65,134,1000000.0
19,65,141,1000000.0
19,65,148,0.0033758924629736123
20,1,1,13.463969622428811
20,1,8,1000000.0
20,1,22,1000000.0
20,1,29,1000000.0
20,1,57,1000000.0
20,1,78,1000000.0
20,1,85,1000000.0
20,1,92,1000000.0
20,1,99,1000000.0
20,1,106,1000000.0
20,1,113,999993.8642960488
20,1,120,1000000.0
20,1,134,999999.9901482088
20,1,141,1000000.0
20,1,148,1000000.0
20,4,8,1000000.0
20,4,15,1000000.0
20,4,22,999981.2472155346
20,4,36,1000000.0
20,4,50,1000000.0
20,4,57,0.0346127801361489
20,4,64,1000000.0
20,4,92,0.3184530353713746
20,4,99,999999.9997111643
20,4,106,1000000.0
20,4,113,1000000.0
20,4,120,1.6406472395174205
20,4,127,1000000.0
20,4,141,9.12462248303019
20,4,148,1000000.0
20,12,8,999986.7732934012
20,12,15,1000000.0
20,12,22,1000000.0
20,12,29,1000000.0
20,12,36,1000000.0
20,12,43,1000000.0
20,12,50,1000000.0
20,12,57,1000000.0
20,12,71,1000000.0
20,12,78,1000000.0
20,12,85,999978.7059594212
20,12,92,1000000.0
20,12,134,1000000.0
20,12,141,1000000.0
20,14,8,1000000.0
20,14,22,999999.9810746518
20,14,29,1000000.0
20,14,36,1.210398033610545
20,14,50,1000000.0
20,14,64,1000000.0
20,14,85,1000000.0
20,14,106,1000000.0
20,14,113,1000000.0
20,14,120,1000000.0
20,14,141,1000000.0
20,33,22,1000000.0
20,33,29,999999.868917834
20,33,50,0.15372049533645146
20,33,57,1000000.0
20,33,71,1000000.0
20,33,78,1000000.0
20,33,99,1000000.0
20,33,106,1000000.0
20,33,113,1000000.0
20,33,127,1000000.0
20,33,134,1000000.0
20,33,148,1000000.0
20,37,15,182.24784090447764
20,37,29,1.5177452773787081
20,37,43,0.5916393266106813
20,37,50,1000000.0
20,37,57,1000000.0
20,37,64,999999.9995210243
20,37,71,1000000.0
20,37,78,1000000.0
20,37,85,1000000.0
20,37,99,1000000.0
20,37,127,1000000.0
20,37,134,1000000.0
20,61,36,999999.9600219394
20,61,43,1000000.0
20,61,64,0.06277824476024742
20,61,71,1000000.0
20,61,92,1000000.0
20,61,113,1000000.0
20,61,120,999998.6909130452
20,61,127,1000000.0
20,61,134,999998.8721816642
20,61,141,1000000.0
20,63,8,14.336282389587723
20,63,15,1000000.0
20,63,36,1000000.0
20,63,43,1000000.0
20,63,64,1000000.0
20,63,71,0.10429387829780867
20,63,85,1000000.0
20,63,92,1000000.0
20,63,99,0.4607352942797579
20,63,106,0.3488358881357309
20,63,120,1000000.0
20,63,127,0.3687498724501508
20,63,148,0.29691368730483814
21,8,1,1000000.0
21,8,8,1000000.0
21,8,22,1000000.0
21,8,29,1000000.0
21,8,36,1000000.0
21,8,43,1000000.0
21,8,50,1000000.0
21,8,57,1000000.0
21,8,64,28.11637733448002
21,8,71,1000000.0
21,8,78,7.223995645829613
21,8,99,1000000.0
21,8,113,999986.5485156883
21,8,120,1000000.0
21,8,127,1000000.0
21,8,148,1000000.0
21,13,1,10.560094401356764
21,13,15,1000000.0
21,13,36,0.6565914850855941
21,13,43,1000000.0
21,13,50,20.93388036542043
21,13,64,1000000.0
21,13,85,0.5652816177527206
21,13,106,1000000.0
21,13,113,1000000.0
21,13,120,5.540207809981842
21,13,127,999999.9901111772
21,13,134,1000000.0
21,25,8,4.320753737722911
21,25,15,1000000.0
21,25,29,999907.9806087618
21,25,50,1000000.0
21,25,57,1000000.0
21,25,71,1.24847999559405
21,25,78,1000000.0
21,25,92,999998.5049458025
21,25,99,999998.2112622464
21,25,106,0.5329488802544926
21,25,127,1000000.0
21,25,134,1000000.0
21,25,141,999999.3612989081
21,25,148,0.658656746983893
21,27,8,1000000.0
21,27,15,3.219231856730407
21,27,22,1000000.0
21,27,29,95.41105188649492
21,27,36,1000000.0
21,27,43,24.43229321425315
21,27,71,1000000.0
21,27,78,1000000.0
21,27,85,1000000.0
21,27,92,1000000.0
21,27,113,1000000.0
21,27,120,1000000.0
21,27,141,1000000.0
21,47,22,1000000.0
21,47,43,999976.0997795764
21,47,57,3.7085899495559254
21,47,64,1000000.0
21,47,85,1000000.0
21,47,92,1000000.0
21,47,99,1000000.0
21,47,106,1000000.0
21,47,113,14.218969036010094
21,47,127,1.1688955031869876
21,47,134,1000000.0
21,47,141,1000000.0
21,47,148,1000000.0
22,3,1,1000000.0
22,3,8,999996.7961923521
22,3,15,1000000.0
22,3,22,1000000.0
22,3,36,0.009970742545211216
22,3,50,1000000.0
22,3,57,1000000.0
22,3,64,1000000.0
22,3,71,0.004915479607031147
22,3,85,999991.0628061588
22,3,120,1000000.0
22,3,134,0.0012995134192302215
22,3,141,1000000.0
22,3,148,1000000.0
22,7,1,9.893052770726383
22,7,15,0.07699322504580192
22,7,22,1000000.0
22,7,29,1000000.0
22,7,50,0.00864480751515655
22,7,64,0.3537402197252959
22,7,71,1000000.0
22,7,78,1000000.0
22,7,85,1.6875720996452803
22,7,92,1000000.0
22,7,99,1000000.0
22,7,113,1000000.0
22,7,120,1000000.0
22,7,134,1000000.0
22,7,141,0.0011456264997421314
22,18,1,1000000.0
22,18,8,1000000.0
22,18,15,1000000.0
22,18,36,1000000.0
22,18,43,1000000.0
22,18,50,1000000.0
22,18,64,999999.6540705719
22,18,71,1000000.0
22,18,92,1000000.0
22,18,99,1000000.0
22,18,106,999998.8838957888
22,18,113,1000000.0
22,18,120,0.0026023769466219544
22,18,127,1000000.0
22,18,148,1000000.0
22,38,22,0.01850455628329558
22,38,29,1000000.0
22,38,36,1000000.0
22,38,43,1000000.0
22,38,57,1000000.0
22,38,78,1000000.0
22,38,85,1000000.0
22,38,99,0.003024390713530537
22,38,106,999999.9857572448
22,38,127,1000000.0
22,38,134,1000000.0
22,38,141,1000000.0
22,38,148,4.866250658920884
23,2,1,19.2205693354379
23,2,22,1000000.0
23,2,43,0.011650918998897728
23,2,50,999986.5183860613
23,2,57,0.6127017500691779
23,2,64,1000000.0
23,2,71,0.0036125422242272035
23,2,92,1000000.0
23,2,113,1000000.0
23,2,120,0.0008489223084634189
23,2,127,0.0007973008330835372
23,2,134,999999.9317159052
23,2,141,1000000.0
23,2,148,1000000.0
23,12,8,1000000.0
23,12,15,1000000.0
23,12,36,1000000.0
23,12,50,1000000.0
23,12,78,1000000.0
23,12,85,0.0021006861878660093
23,12,92,0.0017431726607711356
23,12,99,999989.8494642195
23,12,106,1000000.0
23,12,134,1000000.0
23,12,141,1000000.0
23,12,148,1000000.0
23,33,22,1000000.0
23,33,29,0.13040161808748568
23,33,57,1000000.0
23,33,78,1000000.0
23,33,85,1000000.0
23,33,92,1000000.0
23,33,99,1000000.0
23,33,106,0.001257992299744007
23,33,113,1000000.0
23,33,120,1000000.0
23,33,127,1000000.0
23,33,134,1000000.0
23,39,8,1000000.0
23,39,15,1000000.0
23,39,22,999981.0935379872
23,39,36,999999.9996917406
23,39,57,1000000.0
23,39,71,1000000.0
23,39,78,0.0019349207002522363
23,39,106,1000000.0
23,39,113,0.0009682960994783779
23,39,120,1000000.0
23,39,148,1000000.0
23,61,15,2.1358349339742833
23,61,29,1000000.0
23,61,36,0.03909669266740224
23,61,43,1000000.0
23,61,57,1000000.0
23,61,64,0.0034876372547526105
23,61,71,1000000.0
23,61,78,1000000.0
23,61,85,1000000.0
23,61,113,1000000.0
23,61,120,1000000.0
23,61,127,1000000.0
23,61,134,0.06895790353883058
23,61,141,999986.5964288224
23,63,8,1000000.0
23,63,15,1000000.0
23,63,22,1000000.0
23,63,29,1000000.0
23,63,36,1000000.0
23,63,43,1000000.0
23,63,50,1000000.0
23,63,64,1000000.0
23,63,71,1000000.0
23,63,85,1000000.0
23,63,99,1000000.0
23,63,106,1000000.0
23,63,127,1000000.0
23,63,141,1000000.0
23,63,148,0.0005426206170829158
24,8,8,1000000.0
24,8,15,1000000.0
24,8,29,1000000.0
24,8,43,1000000.0
24,8,57,999984.3044554488
24,8,64,1000000.0
24,8,85,1000000.0
24,8,92,1000000.0
24,8,99,1000000.0
24,8,106,8.23601662076544
24,8,120,1000000.0
24,13,1,999971.9118598545
24,13,8,79.39647478540428
24,13,15,1000000.0
24,13,22,1000000.0
24,13,29,1000000.0
24,13,36,1000000.0
24,13,50,1000000.0
24,13,57,1000000.0
24,13,78,1000000.0
24,13,99,1000000.0
24,13,106,1000000.0
24,13,120,999980.8572436781
24,13,134,1000000.0
24,13,141,999999.9954446115
24,13,148,1000000.0
24,27,8,999934.209176304
24,27,22,1000000.0
24,27,64,1000000.0
24,27,71,1000000.0
24,27,85,1000000.0
24,27,106,999991.7662841706
24,27,113,1000000.0
24,27,134,1000000.0
24,28,1,52.90877173969193
24,28,8,1000000.0
24,28,15,999762.9458610701
24,28,22,1000000.0
24,28,36,1000000.0
24,28,43,1000000.0
24,28,50,42.66103114026318
24,28,71,1000000.0
24,28,78,1000000.0
24,28,85,0.0036435873072932935
24,28,92,13.182726375191885
24,28,99,1000000.0
24,28,113,1000000.0
24,28,120,19.144819997949526
24,28,141,1000000.0
24,28,148,6.943875880132946
24,40,8,1000000.0
24,40,15,999880.0732177777
24,40,29,112.59334619214975
24,40,43,999952.146546058
24,40,57,999997.5834860053
24,40,64,1000000.0
24,40,71,0.004887566803665942
24,40,78,1000000.0
24,40,85,1000000.0
24,40,92,999987.3550600955
24,40,106,1000000.0
24,40,113,1000000.0
24,40,127,1000000.0
24,40,134,1000000.0
24,40,148,1000000.0
24,53,29,1000000.0
24,53,50,1000000.0
24,53,57,41.244832624693906
24,53,64,1000000.0
24,53,71,1000000.0
24,53,113,1000000.0
24,53,120,1000000.0
24,53,127,1000000.0
24,53,134,3.527655885296986
24,53,141,7.08615647264482
24,56,22,1000000.0
24,56,36,1000000.0
24,56,50,1000000.0
24,56,57,999988.2980800794
24,56,92,1000000.0
24,56,99,1000000.0
24,56,106,1000000.0
24,56,120,1000000.0
24,56,127,1000000.0
24,56,141,1000000.0
24,56,148,1000000.0
25,11,8,1000000.0
25,11,29,999940.9516811684
25,11,50,999984.5730186894
25,11,85,0.006902689467614092
25,11,92,1000000.0
25,11,99,999999.0445396459
25,11,106,1000000.0
25,11,113,999999.4223592699
25,11,120,1000000.0
25,11,134,1000000.0
25,11,141,999999.7315868252
25,21,1,1000000.0
25,21,22,1000000.0
25,21,36,1000000.0
25,21,43,1000000.0
25,21,50,18.16756084607914
25,21,57,2.277740503250637
25,21,64,27.235542471986264
25,21,78,6.672382534175529
25,21,85,1000000.0
25,21,113,1000000.0
25,21,120,1000000.0
25,21,127,0.4248047633810048
25,35,1,48.460830906050276
25,35,15,1000000.0
25,35,22,1000000.0
25,35,57,1000000.0
25,35,64,1000000.0
25,35,71,999953.3165427824
25,35,78,1000000.0
25,35,85,1000000.0
25,35,106,1000000.0
25,35,120,0.5166176749123762
25,35,127,1000000.0
25,35,148,1000000.0
25,50,8,1000000.0
25,50,15,1000000.0
25,50,29,999968.3823363698
25,50,36,44.46760896286862
25,50,43,999995.6357761865
25,50,50,1000000.0
25,50,57,1000000.0
25,50,64,999985.3103468063
25,50,71,47.94490970938932
25,50,78,999998.7728466116
25,50,92,1000000.0
25,50,99,1000000.0
25,50,113,0.581120825256221
25,50,127,1000000.0
25,50,134,1000000.0
25,50,141,1000000.0
25,50,148,1000000.0
26,9,1,999898.7553799421
26,9,15,1000000.0
26,9,36,1000000.0
26,9,43,1000000.0
26,9,50,1000000.0
26,9,57,1000000.0
26,9,78,1000000.0
26,9,99,1000000.0
26,9,113,1000000.0
26,9,127,1000000.0
26,9,134,1000000.0
26,9,148,1000000.0
26,28,15,1000000.0
26,28,22,1000000.0
26,28,29,1000000.0
26,28,36,0.1447762723026609
26,28,50,1000000.0
26,28,57,0.038042493038187616
26,28,64,1000000.0
26,28,71,1000000.0
26,28,78,999958.1096932624
26,28,85,999999.8487237954
26,28,99,1000000.0
26,28,106,1000000.0
26,28,120,1000000.0
26,28,127,1000000.0
26,28,141,1000000.0
26,34,8,355.9828759052325
26,34,22,1000000.0
26,34,29,1000000.0
26,34,36,1000000.0
26,34,57,1000000.0
26,34,64,0.03142507442543496
26,34,71,1000000.0
26,34,92,1000000.0
26,34,113,0.011192486613701466
26,34,120,1000000.0
26,34,127,1000000.0
26,34,134,0.008013844960061987
26,51,8,1000000.0
26,51,15,1000000.0
26,51,22,1000000.0
26,51,29,0.6332561648360452
26,51,43,1000000.0
26,51,85,1000000.0
26,51,92,1000000.0
26,51,99,1000000.0
26,51,106,1000000.0
26,51,113,1000000.0
26,51,141,1000000.0
26,51,148,1000000.0
26,60,8,1000000.0
26,60,43,1000000.0
26,60,50,55.82615857234429
26,60,64,1000000.0
26,60,71,999995.9645542967
26,60,78,1000000.0
26,60,85,1000000.0
26,60,92,0.018021634977548873
26,60,106,1000000.0
26,60,134,1000000.0
26,60,141,1000000.0
26,60,148,1000000.0
27,8,22,1000000.0
27,8,50,999990.7601764138
27,8,64,1000000.0
27,8,71,1000000.0
27,8,85,1000000.0
27,8,99,7.289471526425831
27,8,113,1000000.0
27,8,141,1000000.0
27,8,148,1000000.0
27,13,8,1000000.0
27,13,29,1000000.0
27,13,36,1000000.0
27,13,43,999961.6599541726
27,13,50,999978.5748708035
27,13,57,1000000.0
27,13,64,999999.8651042009
27,13,71,1000000.0
27,13,78,1000000.0
27,13,85,1000000.0
27,13,92,999999.9657654262
27,13,120,1000000.0
27,13,134,999999.2600293923
27,13,141,1000000.0
27,21,22,999997.6985992606
27,21,29,1000000.0
27,21,43,1000000.0
27,21,50,1000000.0
27,21,57,1000000.0
27,21,64,1000000.0
27,21,99,1000000.0
27,21,106,1000000.0
27,21,127,1000000.0
27,21,134,1000000.0
27,21,148,1000000.0
27,24,8,1000000.0
27,24,15,1000000.0
27,24,22,999999.1997677995
27,24,29,108.76418402909715
27,24,36,13.779739647114885
27,24,43,75.99907945061568
27,24,50,42.65169143024832
27,24,57,11.423778155598363
27,24,78,41.64496628617076
27,24,92,1000000.0
27,24,99,1000000.0
27,24,106,1000000.0
27,24,113,9.341581804596704
27,24,120,1000000.0
27,24,127,1000000.0
27,24,141,7.080248841049201
27,24,148,6.941817911876999
27,47,1,41.37578384001
27,47,8,1000000.0
27,47,15,1000000.0
27,47,22,18.645930836093612
27,47,36,1000000.0
27,47,71,1000000.0
27,47,78,1000000.0
27,47,85,1000000.0
27,47,92,1000000.0
27,47,106,1000000.0
27,47,113,1000000.0
27,47,120,1000000.0
27,47,127,6.743784472717065
28,24,29,1000000.0
28,24,50,1000000.0
28,24,57,1000000.0
28,24,64,1000000.0
28,24,106,1000000.0
28,24,113,999990.6041925991
28,24,120,1000000.0
28,24,127,1000000.0
28,24,134,1000000.0
28,24,148,1000000.0
28,26,1,1000000.0
28,26,8,269.8471030567666
28,26,22,999948.9593532492
28,26,43,1000000.0
28,26,50,55.77806119854343
28,26,85,1000000.0
28,26,92,1000000.0
28,26,99,0.10118335909318217
28,26,113,1000000.0
28,26,127,0.06051533430974778
28,26,134,1000000.0
28,26,141,0.0529883473425231
28,26,148,1000000.0
28,40,8,999906.5233987963
28,40,15,1000000.0
28,40,22,1000000.0
28,40,29,999849.1380617145
28,40,36,1000000.0
28,40,43,1000000.0
28,40,71,1000000.0
28,40,78,1000000.0
28,40,92,1000000.0
28,40,99,1000000.0
28,40,106,0.08585847804376505
28,40,113,1000000.0
28,40,127,1000000.0
28,40,141,1000000.0
28,51,8,1000000.0
28,51,15,999795.1315026827
28,51,50,1000000.0
28,51,57,1000000.0
28,51,64,1000000.0
28,51,71,1000000.0
28,51,92,13.30011183050406
28,51,99,1000000.0
28,51,106,1000000.0
28,51,113,1000000.0
28,51,120,1000000.0
28,51,127,1000000.0
28,51,134,1000000.0
28,51,141,1000000.0
28,52,1,119.54916617464505
28,52,8,1000000.0
28,52,22,1000000.0
28,52,29,1000000.0
28,52,36,1000000.0
28,52,43,0.46138820719922163
28,52,50,1000000.0
28,52,57,0.29490081250412487
28,52,71,999999.8583603764
28,52,78,1000000.0
28,52,85,1000000.0
28,52,120,1000000.0
28,53,15,1000000.0
28,53,22,1000000.0
28,53,29,152.36636512668338
28,53,36,1000000.0
28,53,43,1000000.0
28,53,64,1000000.0
28,53,71,1000000.0
28,53,78,1000000.0
28,53,85,1000000.0
28,53,99,1000000.0
28,53,106,1000000.0
28,53,120,999994.4621636629
28,53,141,1000000.0
28,53,148,1000000.0
29,3,8,1000000.0
29,3,22,999956.7016479603
29,3,29,1000000.0
29,3,36,1000000.0
29,3,43,1000000.0
29,3,50,1000000.0
29,3,64,1000000.0
29,3,71,1000000.0
29,3,92,1000000.0
29,3,106,0.002036799421206718
29,3,113,1000000.0
29,3,127,1000000.0
29,3,141,1000000.0
29,3,148,1000000.0
29,31,1,1000000.0
29,31,15,1000000.0
29,31,22,999975.0551752021
29,31,29,999973.5208129056
29,31,57,1000000.0
29,31,64,1000000.0
29,31,85,1000000.0
29,31,106,1000000.0
29,31,120,1000000.0
29,31,134,1000000.0
29,31,141,1000000.0
29,31,148,999994.0688578141
29,66,1,29.38372103846632
29,66,8,1000000.0
29,66,29,26.5374469638902
29,66,36,0.01568075968305957
29,66,43,0.008243768544624549
29,66,50,0.007442509455357218
29,66,57,1000000.0
29,66,64,999999.8932273965
29,66,71,1000000.0
29,66,78,1000000.0
29,66,85,1000000.0
29,66,92,999999.9352396389
29,66,99,1000000.0
29,66,106,1000000.0
29,66,113,0.001605142378616675
29,66,134,1000000.0
29,66,141,0.0009631906677258303
29,67,1,999812.2014259497
29,67,8,2.8119316977818407
29,67,15,1000000.0
29,67,36,1000000.0
29,67,43,1000000.0
29,67,50,1000000.0
29,67,78,1000000.0
29,67,92,0.0672879790654406
29,67,99,1000000.0
29,67,113,1000000.0
29,67,120,1000000.0
29,67,127,1000000.0
29,67,134,0.001090660005457768
29,67,148,5.931937397457659
30,5,8,999800.3672206218
30,5,15,55.72164346706823
30,5,22,1000000.0
30,5,29,1000000.0
30,5,50,1000000.0
30,5,57,1000000.0
30,5,64,1000000.0
30,5,78,1000000.0
30,5,92,1000000.0
30,5,99,1000000.0
30,5,106,1000000.0
30,5,113,1000000.0
30,5,120,999999.9642884841
30,5,127,1000000.0
30,5,141,1000000.0
30,42,1,1000000.0
30,42,36,1000000.0
30,42,43,1000000.0
30,42,71,999935.7700707725
30,42,85,1000000.0
30,42,113,1000000.0
30,42,120,1000000.0
30,42,148,0.012176885713548894
30,47,15,1000000.0
30,47,22,1000000.0
30,47,29,1000000.0
30,47,36,1000000.0
30,47,50,1000000.0
30,47,57,999993.3217796657
30,47,64,1000000.0
30,47,71,1000000.0
30,47,78,1000000.0
30,47,85,1000000.0
30,47,99,1000000.0
30,47,127,1000000.0
30,47,141,999997.3845755288
30,49,8,1000000.0
30,49,15,1000000.0
30,49,36,1000000.0
30,49,43,1000000.0
30,49,50,20.62690962839406
30,49,57,25.440559386775647
30,49,71,1000000.0
30,49,85,1000000.0
30,49,92,1000000.0
30,49,99,999989.6795327776
30,49,106,999990.0739420676
30,49,134,1000000.0
30,49,141,7.205099741462618
30,49,148,1000000.0
30,59,1,1000000.0
30,59,8,189.79912873541292
30,59,22,1000000.0
30,59,29,23.68177762686991
30,59,50,999998.9391501757
30,59,64,1000000.0
30,59,78,999998.7073479247
30,59,92,0.03264611691132527
30,59,99,10.350247915834188
30,59,106,1000000.0
30,59,113,999982.8271253966
30,59,120,0.6263461458072463
30,59,127,0.01715130684400581
30,59,134,1000000.0
30,59,141,999995.4263350645
30,59,148,1000000.0
31,3,15,999938.2939802783
31,3,36,1000000.0
31,3,50,999983.2675757117
31,3,57,1000000.0
31,3,78,1000000.0
31,3,85,1000000.0
31,3,99,1000000.0
31,3,106,1000000.0
31,3,120,1000000.0
31,3,134,1000000.0
31,7,22,1000000.0
31,7,29,1000000.0
31,7,36,1000000.0
31,7,43,1000000.0
31,7,50,999999.983932608
31,7,64,1000000.0
31,7,71,1000000.0
31,7,92,1000000.0
31,7,113,1000000.0
31,7,127,1000000.0
31,7,141,1000000.0
31,19,1,999844.0468149724
31,19,8,1000000.0
31,19,15,1000000.0
31,19,22,1000000.0
31,19,50,999998.8759562178
31,19,57,1000000.0
31,19,64,1000000.0
31,19,78,1000000.0
