region,timePeriod,R
17,8,0.14020141485796872
17,9,0.13319138744458062
17,10,0.12653182457177817
17,11,0.12020523334318925
17,12,0.1141949716760298
17,13,0.1084852230922283
17,14,0.10306096193761688
17,15,0.09790791384073604
17,16,0.09301251814869924
17,17,0.08836189224126427
17,18,0.08394379762920105
17,19,0.07974660774774099
17,20,0.07575927736035394
17,21,0.07197131349233624
17,22,0.06837274781771943
17,23,0.06495411042683345
17,24,0.061706404905491785
17,25,0.05862108466021719
17,26,0.05569003042720633
18,0,0.0
18,1,0.011899999999999999
18,2,0.01309
18,3,0.01270325
18,4,0.012108249999999997
18,5,0.011508861874999997
18,6,0.010934322437499998
18,7,0.010387741864062498
18,8,0.009868375103124997
18,9,0.009374956347968746
18,10,0.008906208530570309
18,11,0.008460898104041792
18,12,0.008037853198839703
18,13,0.007635960538897717
18,14,0.0072541625119528315
18,15,0.006891454386355189
18,16,0.0065468816670374306
18,17,0.006219537583685559
18,18,0.005908560704501281
18,19,0.005613132669276217
18,20,0.005332476035812406
18,21,0.0050658522340217855
18,22,0.004812559622320696
18,23,0.004571931641204661
18,24,0.004343335059144428
18,25,0.004126168306187207
18,26,0.003919859890877847
19,0,0.0
19,1,0.833935
19,2,0.9173285
19,3,0.8902256124999999
19,4,0.8485288624999998
19,5,0.8065245989687498
19,6,0.7662616959593748
19,7,0.7279581102022653
19,8,0.691561629548281
19,9,0.6569837617992863
19,10,0.6241346057685848
19,11,0.592927880289045
19,12,0.5632814862745927
19,13,0.535117411960863
19,14,0.50836154136282
19,15,0.48294346429467894
19,16,0.458796291079945
19,17,0.4358564765259477
19,18,0.41406365269965034
19,19,0.3933604700646678
19,20,0.3736924465614344
19,21,0.3550078242333627
19,22,0.33725743302169453
19,23,0.3203945613706098
19,24,0.3043748333020793
19,25,0.28915609163697537
19,26,0.2746982870551266
20,0,0.0
20,1,0.00085
20,2,0.0009349999999999977
20,3,0.0009073749999999975
20,4,0.0008648749999999975
20,5,0.0008220615624999976
20,6,0.0007809584843749978
20,7,0.0007419105601562479
20,8,0.0007048150321484355
20,9,0.0006695742805410137
20,10,0.0006360955665139631
20,11,0.0006042907881882649
20,12,0.0005740762487788517
20,13,0.000545372436339909
20,14,0.0005181038145229136
20,15,0.0004921986237967679
20,16,0.00046758869260692956
20,17,0.00044420925797658306
20,18,0.0004219987950777539
20,19,0.00040089885532386616
20,20,0.0003808539125576729
20,21,0.0003618112169297892
20,22,0.00034372065608329977
20,23,0.00032653462327913475
20,24,0.000310207892115178
20,25,0.0002946974975094191
20,26,0.0002799626226339481
21,0,0.0
21,1,0.00085
21,2,0.0009349999999999977
21,3,0.0009073749999999975
21,4,0.0008648749999999975
21,5,0.0008216312499999976
21,6,0.0007805496874999978
21,7,0.0007415222031249978
21,8,0.000704446092968748
21,9,0.0006692237883203105
21,10,0.0006357625989042951
21,11,0.0006039744689590803
21,12,0.0005737757455111262
21,13,0.00054508695823557
21,14,0.0005178326103237914
21,15,0.0004919409798076018
21,16,0.0004673439308172217
21,17,0.0004439767342763606
21,18,0.00042177789756254254
21,19,0.0004006890026844154
21,20,0.00038065455255019464
21,21,0.00036162182492268486
21,22,0.00034354073367655065
21,23,0.0003263636969927231
21,24,0.00031004551214308695
21,25,0.0002945432365359326
21,26,0.00027981607470913596
22,0,0.0
22,1,0.017935
22,2,0.0197285
22,3,0.0191456125
22,4,0.018248862499999997
22,5,0.017345498968749994
22,6,0.016479585959374998
22,7,0.015655810952265623
22,8,0.014873051048281249
22,9,0.014129398495867185
22,10,0.013422928571073826
22,11,0.012751782142520134
22,12,0.012114193035394127
22,13,0.01150848338362442
22,14,0.0109330592144432
22,15,0.01038640625372104
22,16,0.009867085941034987
22,17,0.009373731643983238
22,18,0.008905045061784076
22,19,0.008459792808694872
22,20,0.008036803168260128
22,21,0.007634963009847121
22,22,0.007253214859354765
22,23,0.006890554116387027
22,24,0.006546026410567675
22,25,0.006218725090039292
22,26,0.005907788835537327
23,0,0.0
23,1,0.00085
23,2,0.0009349999999999977
23,3,0.0009073749999999975
23,4,0.0008648749999999975
23,5,0.0008216312499999976
23,6,0.0007805496874999978
23,7,0.0007415222031249978
23,8,0.000704446092968748
23,9,0.0006692237883203105
23,10,0.0006357625989042951
23,11,0.0006039744689590803
23,12,0.0005737757455111262
23,13,0.00054508695823557
23,14,0.0005178326103237914
23,15,0.0004919409798076018
23,16,0.0004673439308172217
23,17,0.0004439767342763606
23,18,0.00042177789756254254
23,19,0.0004006890026844154
23,20,0.00038065455255019464
23,21,0.00036162182492268486
23,22,0.00034354073367655065
23,23,0.0003263636969927231
23,24,0.00031004551214308695
23,25,0.0002945432365359326
23,26,0.00027981607470913596
24,0,0.0
24,1,0.036974999999999994
24,2,0.0517650000000017
24,3,0.05666418750000238
24,4,0.05742494812500262
24,5,0.05617098721875266
24,6,0.054090216782815094
24,7,0.051494872782424345
24,8,0.04893650416911563
24,9,0.046492135214531716
24,10,0.04416789689188592
24,11,0.041959557313003736
24,12,0.03986158773721037
24,13,0.037868508350349855
24,14,0.03597508293283236
24,15,0.034176328786190736
24,16,0.0324675123468812
24,17,0.03084413672953714
24,18,0.029301929893060283
24,19,0.027836833398407267
24,20,0.026444991728486904
24,21,0.025122742142062556
24,22,0.02386660503495943
24,23,0.022673274783211458
24,24,0.021539611044050885
24,25,0.02046263049184834
24,26,0.01943949896725592
25,0,0.0
25,1,0.044965
25,2,0.0494615
25,3,0.0480001375
25,4,0.0457518875
25,5,0.043487056656249995
25,6,0.041316118353125
25,7,0.039250824614921874
25,8,0.037288360211093746
25,9,0.035423953724576754
25,10,0.033652756038347914
25,11,0.03197011823643052
25,12,0.03037161232460899
25,13,0.02885303170837854
25,14,0.027410380122959613
25,15,0.02603986111681163
25,16,0.02473786806097105
25,17,0.0235009746579225
25,18,0.02232592592502637
25,19,0.021209629628775054
25,20,0.020149148147336298
25,21,0.01914169073996948
25,22,0.018184606202971007
25,23,0.017275375892822457
25,24,0.016411607098181333
25,25,0.015591026743272266
25,26,0.014811475406108651
26,0,0.0
26,1,1.2356449999999999
26,2,1.3592095
26,3,1.3190510375
26,4,1.2572687874999997
26,5,1.1950308934062497
26,6,1.1353731805281246
26,7,1.0786185962705466
26,8,1.0246897776723434
26,9,0.9734556054710247
26,10,0.9247828726998184
26,11,0.8785437361901792
26,12,0.8346165493806703
26,13,0.7928857219116368
26,14,0.753241435816055
26,15,0.7155793640252521
26,16,0.6798003958239895
26,17,0.64581037603279
26,18,0.6135198572311505
26,19,0.582843864369593
26,20,0.5537016711511134
26,21,0.5260165875935576
26,22,0.49971575821387976
26,23,0.47472997030318576
26,24,0.45099347178802646
26,25,0.4284437981986251
26,26,0.4070216082886938
27,0,0.0
27,1,0.47149499999999994
27,2,0.5186445
27,3,0.5033209124999999
27,4,0.4797461624999999
27,5,0.4559975487187499
27,6,0.4332334754343749
27,7,0.41157717228539054
27,8,0.3909991192645311
27,9,0.3714492841403161
27,10,0.352876838059152
27,11,0.3352329961561944
27,12,0.31847134634838464
27,13,0.3025477790309654
27,14,0.2874203900794171
27,15,0.27304937057544626
27,16,0.2593969020466739
27,17,0.24642705694434022
27,18,0.23410570409712322
27,19,0.22240041889226705
27,20,0.21128039794765371
27,21,0.200716378050271
27,22,0.19068055914775747
27,23,0.18114653119036958
27,24,0.17208920463085112
27,25,0.16348474439930855
27,26,0.1553105071793431
28,0,0.0
28,1,7.4261099999999995
28,2,8.168721
28,3,7.927372424999999
28,4,7.556066924999999
28,5,7.182023046937498
28,6,6.823485814818748
28,7,6.4823961121120295
28,8,6.158288994711561
28,9,5.850376448206753
28,10,5.5578579112810305
28,11,5.279965058539671
28,12,5.015966812036091
28,13,4.7651684723977965
28,14,4.526910048777908
28,15,4.300564546339013
28,16,4.0855363190220615
28,17,3.8812595030709582
28,18,3.6871965279174104
28,19,3.50283670152154
28,20,3.3276948664454626
28,21,3.1613101231231893
28,22,3.00324461696703
28,23,2.8530823861186785
28,24,2.7104282668127446
28,25,2.574906853472107
28,26,2.4461615107985017
29,0,0.0
29,1,0.0272
29,2,0.02992
29,3,0.029035999999999996
29,4,0.02767599999999999
29,5,0.026333509999999987
29,6,0.02502303099999999
29,7,0.023774667874999992
29,8,0.022586352744999993
29,9,0.021457097847312492
29,10,0.020384252365881244
29,11,0.01936503974758718
29,12,0.01839678776020782
29,13,0.017476948372197428
29,14,0.01660310095358756
29,15,0.01577294590590818
29,16,0.01498429861061277
29,17,0.014235083680082132
29,18,0.013523329496078025
29,19,0.012847163021274123
29,20,0.012204804870210417
29,21,0.011594564626699895
29,22,0.0110148363953649
29,23,0.010464094575596656
29,24,0.009940889846816823
29,25,0.009443845354475981
29,26,0.008971653086752181
30,0,0.0
30,1,0.718675
30,2,0.7905424999999999
30,3,0.7671855624999999
30,4,0.7312518124999998
30,5,0.6950530510937498
30,6,0.6603549729218748
30,7,0.627345410433203
30,8,0.595979367835156
30,9,0.5661805836319402
30,10,0.5378715820786245
30,11,0.5109780071189355
30,12,0.48542910676298867
30,13,0.4611576514248392
30,14,0.43809976885359725
30,15,0.41619478041091734
30,16,0.3953850413903715
30,17,0.37561578932085293
30,18,0.35683499985481026
30,19,0.33899324986206975
30,20,0.32204358736896627
30,21,0.30594140800051794
30,22,0.290644337600492
30,23,0.2761121207204674
30,24,0.26230651468444405
30,25,0.24919118895022183
30,26,0.23673162950271073
31,0,0.0
31,1,0.122315
31,2,0.13454649999999999
31,3,0.13057126249999998
31,4,0.12445551249999998
31,5,0.11829465884374997
31,6,0.11238921419687498
31,7,0.10677114673132809
31,8,0.10143279838140623
31,9,0.09636118981033259
31,10,0.09154313502201547
31,11,0.08696597897624461
31,12,0.08261768002743239
31,13,0.07848679602606076
31,14,0.07456245622475773
31,15,0.07083433341351984
31,16,0.06729261674284384
31,17,0.06392798590570165
31,18,0.06073158661041656
31,19,0.05769500727989573
31,20,0.05481025691590095
31,21,0.052069744070105894
31,22,0.049466256866600604
31,23,0.046992944023270575
31,24,0.04464329682210704
31,25,0.04241113198100169
31,26,0.040290575381951604
32,0,0.0
32,1,0.00085
32,2,0.0009349999999999977
32,3,0.0009073749999999975
32,4,0.0008648749999999975
32,5,0.0008216312499999976
32,6,0.0007805496874999978
32,7,0.0007415222031249978
32,8,0.000704446092968748
32,9,0.0006692237883203105
32,10,0.0006357625989042951
32,11,0.0006039744689590803
32,12,0.0005737757455111262
32,13,0.00054508695823557
32,14,0.0005178326103237914
32,15,0.0004919409798076018
32,16,0.0004673439308172217
32,17,0.0004439767342763606
32,18,0.00042177789756254254
32,19,0.0004006890026844154
32,20,0.00038065455255019464
32,21,0.00036162182492268486
32,22,0.00034354073367655065
32,23,0.0003263636969927231
32,24,0.00031004551214308695
32,25,0.0002945432365359326
32,26,0.00027981607470913596
33,0,0.0
33,1,0.00085
33,2,0.0009349999999999977
33,3,0.0009073749999999975
33,4,0.0008648749999999975
33,5,0.0008216312499999976
33,6,0.0007805496874999978
33,7,0.0007415222031249978
33,8,0.000704446092968748
33,9,0.0006692237883203105
33,10,0.0006357625989042951
33,11,0.0006039744689590803
33,12,0.0005737757455111262
33,13,0.00054508695823557
33,14,0.0005178326103237914
33,15,0.0004919409798076018
33,16,0.0004673439308172217
33,17,0.0004439767342763606
33,18,0.00042177789756254254
33,19,0.0004006890026844154
33,20,0.00038065455255019464
33,21,0.00036162182492268486
33,22,0.00034354073367655065
33,23,0.0003263636969927231
33,24,0.00031004551214308695
33,25,0.0002945432365359326
33,26,0.00027981607470913596
34,0,0.0
34,1,1.810925
34,2,1.9920174999999998
34,3,1.9331624374999998
34,4,1.8426161874999998
34,5,1.7514021589062496
34,6,1.6639695680781248
34,7,1.5807917172417965
34,8,1.5017552255148434
34,9,1.4266679283593715
34,10,1.3553346015594436
34,11,1.2875678819241774
34,12,1.2231894893943744
34,13,1.1620300149246556
34,14,1.103928514178423
34,15,1.0487320884695017
34,16,0.9962954840460267
34,17,0.9464807098437253
34,18,0.8991566743515391
34,19,0.8541988406339621
34,20,0.811488898602264
34,21,0.7709144536721508
34,22,0.7323687309885433
34,23,0.6957502944391161
34,24,0.6609627797171603
34,25,0.6279146407313023
34,26,0.5965189086947372
35,0,0.0
35,1,3.564815
35,2,3.9212965
35,3,3.8054400125
35,4,3.6271992624999996
35,5,3.447643986968749
35,6,3.2755324907593746
35,7,3.1117964716922653
35,8,2.9562127389282806
35,9,2.808403015604961
35,10,2.667983001868177
35,11,2.5345838723312877
35,12,2.4078546817982014
35,13,2.2874619477082914
35,14,2.1730888503228765
35,15,2.0644344078067327
35,16,1.961212687416396
35,17,1.863152053045576
35,18,1.7699944503932974
35,19,1.6814947278736325
35,20,1.597419991479951
35,21,1.5175489919059533
35,22,1.4416715423106556
35,23,1.3695879651951228
35,24,1.3011085669353666
35,25,1.2360531385885982
35,26,1.1742504816591683
36,0,0.0
36,1,1.557455
36,2,1.7132005000000001
36,3,1.6625832125
36,4,1.5847104625
36,5,1.5062634009687497
36,6,1.4310685001593748
36,7,1.3595328155372655
36,8,1.291558835818281
36,9,1.2269812931860489
36,10,1.1656322884005486
36,11,1.1073506829615913
36,12,1.0519831488135118
36,13,0.9993839913728362
36,14,0.9494147918041944
36,15,0.9019440522139847
36,16,0.8568468496032854
36,17,0.8140045071231211
36,18,0.7733042817669651
36,19,0.7346390676786168
36,20,0.697907114294686
36,21,0.6630117585799516
36,22,0.629861170650954
36,23,0.5983681121184063
36,24,0.568449706512486
36,25,0.5400272211868618
36,26,0.5130258601275186
37,0,0.0
37,1,0.00085
37,2,0.0009349999999999977
37,3,0.0009073749999999975
37,4,0.0008648749999999975
37,5,0.0008216312499999976
37,6,0.0007805496874999978
37,7,0.0007415222031249978
37,8,0.000704446092968748
37,9,0.0006692237883203105
37,10,0.0006357625989042951
37,11,0.0006039744689590803
37,12,0.0005737757455111262
37,13,0.00054508695823557
37,14,0.0005178326103237914
37,15,0.0004919409798076018
37,16,0.0004673439308172217
37,17,0.0004439767342763606
37,18,0.00042177789756254254
37,19,0.0004006890026844154
37,20,0.00038065455255019464
37,21,0.00036162182492268486
37,22,0.00034354073367655065
37,23,0.0003263636969927231
37,24,0.00031004551214308695
37,25,0.0002945432365359326
37,26,0.00027981607470913596
38,0,0.0
38,1,0.00085
38,2,0.0009349999999999977
38,3,0.0009073749999999975
38,4,0.0008648749999999975
38,5,0.0008216312499999976
38,6,0.0007805496874999978
38,7,0.0007415222031249978
38,8,0.000704446092968748
38,9,0.0006692237883203105
38,10,0.0006357625989042951
38,11,0.0006039744689590803
38,12,0.0005737757455111262
38,13,0.00054508695823557
38,14,0.0005178326103237914
38,15,0.0004919409798076018
38,16,0.0004673439308172217
38,17,0.0004439767342763606
38,18,0.00042177789756254254
38,19,0.0004006890026844154
38,20,0.00038065455255019464
38,21,0.00036162182492268486
38,22,0.00034354073367655065
38,23,0.0003263636969927231
38,24,0.00031004551214308695
38,25,0.0002945432365359326
38,26,0.00027981607470913596
39,0,0.0
39,1,0.017169999999999998
39,2,0.018886999999999998
39,3,0.018328974999999994
39,4,0.017586372499999992
39,5,0.016790500074999992
39,6,0.015963492001249992
39,7,0.015167194940687492
39,8,0.014409116824578117
39,9,0.013688703227987962
39,10,0.013004268066588562
39,11,0.012354054663259133
39,12,0.011736351930096176
39,13,0.011149534333591367
39,14,0.010592057616911798
39,15,0.010062454736066208
39,16,0.009559331999262897
39,17,0.009081365399299752
39,18,0.008627297129334764
39,19,0.008195932272868026
39,20,0.007786135659224624
39,21,0.007396828876263393
39,22,0.007026987432450223
39,23,0.006675638060827712
39,24,0.006341856157786326
39,25,0.00602476334989701
39,26,0.005723525182402159
40,0,0.0
40,1,1.492175
40,2,1.6413925
40,3,1.5928968124999998
40,4,1.5182880624999997
40,5,1.4431290729687496
40,6,1.3710859313593746
40,7,1.3025486315972652
40,8,1.2374237495382807
40,9,1.1755529444894985
40,10,1.1167753546292434
40,11,1.0609365955024141
40,12,1.0078897657272934
40,13,0.9574952774409287
40,14,0.9096205135688823
40,15,0.8641394878904382
40,16,0.8209325134959162
40,17,0.7798858878211203
40,18,0.7408915934300644
40,19,0.7038470137585612
40,20,0.668654663070633
40,21,0.6352219299171014
40,22,0.6034608334212463
40,23,0.573287791750184
40,24,0.5446234021626748
40,25,0.517392232054541
40,26,0.49152262045181394
41,0,0.0
41,1,1.7374849999999997
41,2,1.9112334999999996
41,3,1.8547652374999994
41,4,1.7678909874999993
41,5,1.6803760399062493
41,6,1.5964891781781243
41,7,1.516684510309296
41,8,1.440853253449843
41,9,1.3688110360757526
41,10,1.3003705510667252
41,11,1.235352033532603
41,12,1.1735844333588548
41,13,1.114905211690912
41,14,1.0591599511063663
41,15,1.006201953551048
41,16,0.9558918558734956
41,17,0.9080972630798207
41,18,0.8626923999258297
41,19,0.8195577799295382
41,20,0.7785798909330612
