region,timePeriod,S
7,22,234.17531217852365
7,23,227.28732379699125
7,24,216.76508827739323
7,25,212.33519138728622
7,26,208.08024505389332
7,27,200.81858869654172
7,28,197.6263545889426
7,29,194.339837182073
7,30,189.17878633145196
7,31,184.3736904609441
7,32,179.8475759824616
7,33,175.54803774077834
7,34,171.43512575139835
7,35,167.4783622684491
7,36,164.42413714025056
7,37,161.30145648453745
7,38,158.14486795820505
7,39,154.9772298838958
7,40,151.8155404457308
7,41,148.6722748617856
7,42,145.55650703972182
7,43,143.2126546875936
7,44,140.7317373051563
7,45,138.1631753077779
7,46,135.54140971789448
7,47,132.89213400437572
7,48,130.23442122048613
7,49,127.58236098793965
7,50,125.684194007923
7,51,123.63383165862558
7,52,121.48301243010076
7,53,119.26786801495771
