fromRegion,toFacility,decisionPeriod,quantity
52,40,40,5000000.0
52,40,50,4999693.395058626
52,40,60,357.52390069899457
52,40,80,5000000.0
52,40,90,265.11115217893405
52,40,110,5000000.0
52,40,150,5000000.0
52,51,10,152.39756148297482
52,51,60,5000000.0
52,51,70,5000000.0
52,51,100,5000000.0
52,51,110,5000000.0
52,51,120,5000000.0
52,51,130,5000000.0
52,52,10,5000000.0
52,52,20,5000000.0
52,52,30,5000000.0
52,52,40,5000000.0
52,52,50,5000000.0
52,52,60,5000000.0
52,52,70,5000000.0
52,52,80,5000000.0
52,52,90,5000000.0
52,52,100,5000000.0
52,52,110,5000000.0
52,52,120,5000000.0
52,52,130,5000000.0
52,52,140,5000000.0
52,52,150,5000000.0
52,56,10,5000000.0
52,56,20,4999322.432999177
52,56,50,5000000.0
52,56,70,203.83799856084195
52,56,80,5000000.0
52,56,90,5000000.0
52,56,100,34.085937892868515
52,56,110,4999928.185302886
52,56,130,5000000.0
52,56,140,5000000.0
52,56,150,4999807.934877949
53,13,10,5000000.0
53,13,30,5000000.0
53,13,50,1115.6653527006827
53,13,60,5000000.0
53,13,80,4999919.968002661
53,13,90,5000000.0
53,13,110,5000000.0
53,13,120,385.2172479098535
53,13,130,5000000.0
53,13,140,143.54750973618897
53,24,20,5000000.0
53,24,40,5000000.0
53,24,50,5000000.0
53,24,90,5000000.0
53,24,100,5000000.0
53,24,120,5000000.0
53,24,130,5000000.0
53,24,150,5000000.0
53,26,30,262.39925002748737
53,26,40,5000000.0
53,26,50,5000000.0
53,26,70,5000000.0
53,26,80,5000000.0
53,26,90,5000000.0
53,26,100,5000000.0
53,26,110,5000000.0
53,26,120,4999933.697672415
53,26,130,5000000.0
53,26,140,4999953.33729837
53,26,150,5000000.0
53,27,10,5000000.0
53,27,70,5000000.0
53,27,90,5000000.0
53,27,110,5000000.0
53,27,120,5000000.0
53,27,140,5000000.0
53,27,150,5000000.0
53,28,30,5000000.0
53,28,50,5000000.0
53,28,80,5000000.0
53,28,100,5000000.0
53,28,120,5000000.0
53,28,140,5000000.0
53,28,150,202.11596585876654
53,34,10,5000000.0
53,34,20,5000000.0
53,34,30,5000000.0
53,34,40,5000000.0
53,34,70,5000000.0
53,34,80,5000000.0
53,34,100,198.59001942459173
53,34,110,5000000.0
53,34,120,5000000.0
53,40,10,5000000.0
53,40,30,5000000.0
53,40,40,5000000.0
53,40,60,5000000.0
53,40,70,4999621.495586759
53,40,80,5000000.0
53,40,90,5000000.0
53,40,110,5000000.0
53,40,140,5000000.0
53,48,10,5000000.0
53,48,20,5000000.0
53,48,30,5000000.0
53,48,40,4998832.888563923
53,48,50,5000000.0
53,48,130,5000000.0
53,48,140,5000000.0
53,49,20,5000000.0
53,49,60,5000000.0
53,49,100,5000000.0
53,49,110,5000000.0
53,49,120,4999890.607708397
53,49,130,5000000.0
53,51,30,5000000.0
53,51,50,5000000.0
53,51,60,5000000.0
53,51,70,5000000.0
53,51,140,4999923.346340908
53,51,150,5000000.0
53,53,10,5000000.0
53,53,20,5000000.0
53,53,30,5000000.0
53,53,40,5000000.0
53,53,50,5000000.0
53,53,60,5000000.0
53,53,70,5000000.0
53,53,80,5000000.0
53,53,90,5000000.0
53,53,100,5000000.0
53,53,110,5000000.0
53,53,120,5000000.0
53,53,130,5000000.0
53,53,140,5000000.0
53,53,150,5000000.0
53,57,10,5000000.0
53,57,20,5000000.0
53,57,40,5000000.0
53,57,50,5000000.0
53,57,70,5000000.0
53,57,90,5000000.0
53,57,100,5000000.0
53,57,120,6.278695226059766
53,60,20,971.1036926859299
53,60,60,5000000.0
53,60,80,5000000.0
53,60,90,5000000.0
53,60,100,5000000.0
53,60,130,5000000.0
53,60,150,5000000.0
54,1,30,5000000.0
54,1,40,5000000.0
54,1,50,5000000.0
54,1,60,5000000.0
54,1,80,5000000.0
54,1,110,5000000.0
54,1,140,5000000.0
54,1,150,60.38631909239313
54,2,20,5000000.0
54,2,60,5000000.0
54,2,80,5000000.0
54,2,90,5000000.0
54,2,100,5000000.0
54,2,110,5000000.0
54,2,150,136.00940255936817
54,4,30,4999965.641759846
54,4,50,5000000.0
54,4,60,5000000.0
54,4,70,5000000.0
54,4,80,5000000.0
54,4,90,5000000.0
54,4,100,5000000.0
54,4,110,5000000.0
54,4,120,5000000.0
54,4,150,5000000.0
54,10,20,4999832.455906315
54,10,30,5000000.0
54,10,40,5000000.0
54,10,50,5000000.0
54,10,60,5000000.0
54,10,70,5000000.0
54,10,90,5000000.0
54,10,100,5000000.0
54,10,120,5000000.0
54,10,140,54.09420083894589
54,15,10,4999660.890766806
54,15,20,163.97378170502975
54,15,30,5000000.0
54,15,40,5000000.0
54,15,60,5000000.0
54,15,110,5000000.0
54,15,120,5000000.0
54,15,140,14.181002161696995
54,17,10,5000000.0
54,17,40,5000000.0
54,17,50,5000000.0
54,17,70,4999774.381276103
54,17,80,5000000.0
54,17,90,5000000.0
54,17,100,5000000.0
54,17,110,5000000.0
54,17,120,5000000.0
54,17,130,5000000.0
54,17,140,5000000.0
54,17,150,5000000.0
54,34,20,5000000.0
54,34,30,29.268980502150953
54,34,50,407.1915556360036
54,34,80,5000000.0
54,34,110,5000000.0
54,34,120,19.616740499536544
54,34,130,5000000.0
54,34,150,5000000.0
54,41,10,5000000.0
54,41,20,5000000.0
54,41,130,5000000.0
54,54,10,5000000.0
54,54,20,5000000.0
54,54,30,5000000.0
54,54,40,5000000.0
54,54,50,5000000.0
54,54,60,5000000.0
54,54,70,5000000.0
54,54,80,5000000.0
54,54,90,5000000.0
54,54,100,5000000.0
54,54,110,5000000.0
54,54,120,5000000.0
54,54,130,5000000.0
54,54,140,5000000.0
54,54,150,5000000.0
54,58,10,5000000.0
54,58,20,18.10022623834454
54,58,30,5000000.0
54,58,100,5000000.0
54,58,120,5000000.0
54,58,130,5000000.0
54,58,140,5000000.0
54,58,150,5000000.0
54,63,10,756.2981182495132
54,63,30,5000000.0
54,63,40,5000000.0
54,63,70,5000000.0
54,63,130,5000000.0
54,64,10,5000000.0
54,64,20,5000000.0
54,64,40,1350.1574167997446
54,64,50,4999552.620922862
54,64,60,5000000.0
54,64,70,5000000.0
54,64,80,5000000.0
54,64,90,5000000.0
54,64,100,4999725.758977158
54,64,140,5000000.0
55,16,10,4999766.153294277
55,16,30,284.6318225375135
55,16,40,5000000.0
55,16,50,4999999.958239539
55,16,90,4999910.3724444015
55,16,130,5000000.0
55,16,140,4999963.606993909
55,46,10,5000000.0
55,46,20,5000000.0
55,46,30,5000000.0
55,46,40,4999999.800368605
55,46,50,5000000.0
55,46,60,5000000.0
55,46,70,4999937.7207266735
55,46,80,5000000.0
55,46,90,5000000.0
55,46,100,5000000.0
55,46,110,5000000.0
55,46,120,5000000.0
55,46,150,5000000.0
55,55,10,5000000.0
55,55,20,5000000.0
55,55,30,5000000.0
55,55,40,5000000.0
55,55,50,5000000.0
55,55,60,5000000.0
55,55,70,5000000.0
55,55,80,5000000.0
55,55,90,5000000.0
55,55,100,5000000.0
55,55,110,5000000.0
55,55,120,5000000.0
55,55,130,5000000.0
55,55,140,5000000.0
55,55,150,5000000.0
55,66,10,275.7951387418434
55,66,30,4999861.036797095
55,66,100,14.975548424564366
55,66,130,5000000.0
55,66,140,5000000.0
55,66,150,31.703740089743633
56,8,10,4999317.364809776
56,8,20,5000000.0
56,8,50,5000000.0
56,8,60,5000000.0
56,8,80,5000000.0
56,8,110,5000000.0
56,8,130,5000000.0
56,8,150,5000000.0
56,13,30,5000000.0
56,13,50,4999958.219931792
56,13,60,5000000.0
56,13,70,5000000.0
56,13,90,5000000.0
56,13,100,5000000.0
56,13,120,5000000.0
56,24,10,5000000.0
56,24,30,9.46961473435488
56,24,40,307.27855476512605
56,24,50,5000000.0
56,24,70,5000000.0
56,24,80,4999832.535298383
56,24,120,4999964.276679111
56,24,130,5000000.0
56,24,140,5000000.0
56,27,10,5000000.0
56,27,30,5000000.0
56,27,50,5000000.0
56,27,90,5000000.0
56,27,130,5000000.0
56,27,140,5000000.0
56,28,20,5000000.0
56,28,40,5000000.0
56,28,60,5000000.0
56,28,90,5000000.0
56,28,100,5000000.0
56,28,110,5000000.0
56,28,130,5000000.0
56,28,140,5000000.0
56,28,150,5000000.0
56,35,20,5000000.0
56,35,30,291.1727269746425
56,35,40,5000000.0
56,35,50,325.1576798309359
56,35,70,5000000.0
56,35,80,4999993.355960098
56,35,90,4999891.717211702
56,35,100,193.46775451211045
56,35,110,5000000.0
56,35,150,5000000.0
56,40,10,5000000.0
56,40,20,5000000.0
56,40,40,5000000.0
56,40,80,5000000.0
56,40,100,5000000.0
56,40,120,5000000.0
56,40,140,4999963.6600731695
56,40,150,4999930.541947518
56,52,30,5000000.0
56,52,40,57.50664878914904
56,52,60,5000000.0
56,52,70,5000000.0
56,52,110,5000000.0
56,52,120,5000000.0
56,52,150,5000000.0
56,56,10,5000000.0
56,56,20,5000000.0
56,56,30,5000000.0
56,56,40,5000000.0
56,56,50,5000000.0
56,56,60,5000000.0
56,56,70,5000000.0
56,56,80,5000000.0
56,56,90,5000000.0
56,56,100,5000000.0
56,56,110,5000000.0
56,56,120,5000000.0
56,56,130,5000000.0
56,56,140,5000000.0
56,56,150,5000000.0
57,5,20,5000000.0
57,5,30,5000000.0
57,5,40,5000000.0
57,5,60,4999518.956213762
57,5,70,174.1969896344973
57,5,80,5000000.0
57,5,90,5000000.0
57,5,100,5000000.0
57,5,130,5000000.0
57,17,10,1045.1608174163848
57,17,20,5000000.0
57,17,40,5000000.0
57,17,70,5000000.0
57,17,80,5000000.0
57,17,120,5000000.0
57,17,150,5000000.0
57,34,30,5000000.0
57,34,50,5000000.0
57,34,60,5000000.0
57,34,80,150.81735089704625
57,34,90,5000000.0
57,34,130,5000000.0
57,34,150,5000000.0
57,41,10,5000000.0
57,41,60,5000000.0
57,41,80,4999991.669120006
57,41,90,779.0033245887607
57,41,100,4999543.748106244
57,41,130,5000000.0
57,41,140,5000000.0
57,48,10,5000000.0
57,48,50,5000000.0
57,48,60,5000000.0
57,48,100,277.57321771890633
57,48,110,5000000.0
57,48,130,5000000.0
57,48,140,5000000.0
57,48,150,5000000.0
57,49,10,5000000.0
57,49,20,5000000.0
57,49,30,5000000.0
57,49,40,5000000.0
57,49,50,5000000.0
57,49,70,5000000.0
57,49,100,5000000.0
57,49,110,5000000.0
57,49,120,5000000.0
57,49,140,5000000.0
57,49,150,5000000.0
57,53,30,5000000.0
57,53,60,5000000.0
57,53,80,5000000.0
57,53,90,4999813.652689323
57,53,110,5000000.0
57,53,120,5000000.0
57,53,130,5000000.0
57,53,140,5000000.0
57,53,150,86.24774125252519
57,57,10,5000000.0
57,57,20,5000000.0
57,57,30,5000000.0
57,57,40,5000000.0
57,57,50,5000000.0
57,57,60,5000000.0
57,57,70,5000000.0
57,57,80,5000000.0
57,57,90,5000000.0
57,57,100,5000000.0
57,57,110,5000000.0
57,57,120,5000000.0
57,57,130,5000000.0
57,57,140,5000000.0
57,57,150,5000000.0
57,60,10,5000000.0
57,60,20,4999936.17864188
57,60,40,5000000.0
57,60,50,5000000.0
57,60,70,5000000.0
57,60,80,5000000.0
57,60,90,5000000.0
57,60,110,5000000.0
57,64,20,5000000.0
57,64,30,5000000.0
57,64,40,5000000.0
57,64,50,80.73466268079824
57,64,70,5000000.0
57,64,100,5000000.0
57,64,120,5000000.0
57,64,140,5000000.0
58,1,10,5000000.0
58,1,20,5000000.0
58,1,30,5000000.0
58,1,80,5000000.0
58,1,90,4999981.226336582
58,1,120,5000000.0
58,2,30,5000000.0
58,2,40,5000000.0
58,2,50,5000000.0
58,2,60,5000000.0
58,2,90,5000000.0
58,2,110,5000000.0
58,2,120,5000000.0
58,2,130,5000000.0
58,2,140,4999968.993184559
58,4,20,5000000.0
58,4,70,5000000.0
58,4,100,5000000.0
58,4,140,4999986.351168856
58,10,10,5000000.0
58,10,20,5000000.0
58,10,70,5000000.0
58,10,80,5000000.0
58,10,110,5000000.0
58,10,130,5000000.0
58,10,150,5000000.0
58,15,10,5000000.0
58,15,40,5000000.0
58,15,60,5000000.0
58,15,70,5000000.0
58,15,80,149.58894022435288
58,15,90,5000000.0
58,15,130,5000000.0
58,15,140,5000000.0
58,15,150,5000000.0
58,17,20,4999969.213586189
58,17,50,5000000.0
58,17,100,5000000.0
58,17,140,5000000.0
58,17,150,5000000.0
58,41,10,5000000.0
58,41,30,5000000.0
58,41,60,5000000.0
58,41,70,5000000.0
58,41,80,5000000.0
58,41,100,756.2234878642485
58,41,120,4999964.946572084
58,41,130,5000000.0
58,41,140,5000000.0
58,41,150,5000000.0
58,45,10,5000000.0
58,45,30,4999935.49982272
58,45,40,5000000.0
58,45,80,17.39110658948252
58,45,120,5000000.0
58,45,150,5000000.0
58,54,20,5000000.0
58,54,40,5000000.0
58,54,50,5000000.0
58,54,60,5000000.0
58,54,70,5000000.0
58,54,80,5000000.0
58,54,90,5000000.0
58,54,100,4999721.813167693
58,54,110,5000000.0
58,58,10,5000000.0
58,58,20,5000000.0
58,58,30,5000000.0
58,58,40,5000000.0
58,58,50,5000000.0
58,58,60,5000000.0
58,58,70,5000000.0
58,58,80,5000000.0
58,58,90,5000000.0
58,58,100,5000000.0
58,58,110,5000000.0
58,58,120,5000000.0
58,58,130,5000000.0
58,58,140,5000000.0
58,58,150,5000000.0
58,63,10,5000000.0
58,63,20,5000000.0
58,63,30,5000000.0
58,63,50,5000000.0
58,63,60,5000000.0
58,63,90,5000000.0
58,63,100,5000000.0
58,63,110,5000000.0
58,63,120,5000000.0
58,63,140,5000000.0
58,64,30,5000000.0
58,64,40,5000000.0
58,64,50,5000000.0
58,64,60,5000000.0
58,64,80,4999814.514039782
58,64,90,5000000.0
58,64,100,5000000.0
58,64,110,5000000.0
58,64,120,5000000.0
58,64,130,5000000.0
58,64,150,5000000.0
59,21,20,4999801.203117968
59,21,40,5000000.0
59,21,60,4999999.947464351
59,21,90,4999599.202501466
59,21,100,5000000.0
59,21,110,5000000.0
59,21,120,5000000.0
59,21,150,5000000.0
59,27,10,5000000.0
59,27,20,5000000.0
59,27,30,69.87411023998119
59,27,50,5000000.0
59,27,60,5000000.0
59,27,70,5000000.0
59,27,80,5000000.0
59,27,120,5000000.0
59,27,130,5000000.0
59,27,140,51.48196890462071
59,30,10,5000000.0
59,30,30,5000000.0
59,30,110,5000000.0
59,30,120,5000000.0
59,30,140,5000000.0
59,42,20,5000000.0
59,42,40,5000000.0
59,42,50,5000000.0
59,42,70,5000000.0
59,42,80,5000000.0
59,42,90,5000000.0
59,42,100,5000000.0
59,42,110,5000000.0
59,42,130,5000000.0
59,42,140,5000000.0
59,42,150,5000000.0
59,47,30,5000000.0
59,47,40,5000000.0
59,47,50,4999535.169647089
59,47,60,5000000.0
59,47,70,5000000.0
59,47,90,5000000.0
59,47,100,5000000.0
59,47,140,5000000.0
59,47,150,5000000.0
59,50,10,5000000.0
59,50,30,5000000.0
59,50,50,560.1641433521556
59,50,60,110.33715081723858
59,50,70,4999812.940543939
59,50,80,5000000.0
59,50,120,75.08821801928374
59,50,130,5000000.0
59,59,10,5000000.0
59,59,20,5000000.0
59,59,30,5000000.0
59,59,40,5000000.0
59,59,50,5000000.0
59,59,60,5000000.0
59,59,70,5000000.0
59,59,80,5000000.0
59,59,90,5000000.0
59,59,100,5000000.0
59,59,110,5000000.0
59,59,120,5000000.0
59,59,130,5000000.0
59,59,140,5000000.0
59,59,150,5000000.0
60,9,10,5000000.0
60,9,20,5000000.0
60,9,50,4999967.611709229
60,9,60,5000000.0
60,9,70,5000000.0
60,9,80,5000000.0
60,9,90,12.535294950804184
60,9,100,4999946.574106237
60,9,120,5000000.0
60,9,130,5000000.0
60,9,140,408.41893711313605
60,9,150,204.34385765732952
60,26,10,5000000.0
60,26,20,5000000.0
60,26,30,5000000.0
60,26,50,5000000.0
60,26,60,5000000.0
60,26,90,5000000.0
60,26,130,5000000.0
60,28,40,5000000.0
60,28,80,5000000.0
60,28,90,5000000.0
60,28,100,73.06875366513431
60,28,110,3.120503399315995
60,28,140,4999755.53366191
60,28,150,4999032.1911198655
60,34,30,5000000.0
60,34,40,5000000.0
60,34,60,5000000.0
60,34,70,5000000.0
60,34,90,5000000.0
60,34,140,4999821.50021761
60,37,50,4999935.849730263
60,37,60,88.20900878326451
60,37,100,133.26958585437387
60,37,110,5000000.0
60,37,120,5000000.0
60,37,140,5000000.0
60,37,150,5000000.0
60,41,10,5000000.0
60,41,20,5000000.0
60,41,40,5000000.0
60,41,50,4999988.77237713
60,41,60,4999937.5332291825
60,41,80,5000000.0
60,41,100,5000000.0
60,41,110,5000000.0
60,41,150,327.92549469686423
60,48,20,5000000.0
60,48,30,5000000.0
60,48,40,5000000.0
60,48,50,5000000.0
60,48,70,5000000.0
60,48,80,5000000.0
60,48,90,5000000.0
60,48,100,4999857.179157804
60,48,120,5000000.0
60,48,150,5000000.0
60,51,70,5000000.0
60,51,80,5000000.0
60,51,110,5000000.0
60,51,120,5000000.0
60,51,130,5000000.0
60,51,150,5000000.0
60,53,10,5000000.0
60,53,30,5000000.0
60,53,40,5000000.0
60,53,50,5000000.0
60,53,70,5000000.0
60,53,110,5000000.0
60,53,120,297.2350642187521
60,53,140,5000000.0
60,57,20,5000000.0
60,57,30,5000000.0
60,57,60,5000000.0
60,57,100,5000000.0
60,57,120,5000000.0
60,57,130,5000000.0
60,57,140,5000000.0
60,57,150,5000000.0
60,60,10,5000000.0
60,60,20,5000000.0
60,60,30,5000000.0
60,60,40,5000000.0
60,60,50,5000000.0
60,60,60,5000000.0
60,60,70,5000000.0
60,60,80,5000000.0
60,60,90,5000000.0
60,60,100,5000000.0
60,60,110,5000000.0
60,60,120,5000000.0
60,60,130,5000000.0
60,60,140,5000000.0
60,60,150,5000000.0
60,64,10,5000000.0
60,64,20,5000000.0
60,64,30,5000000.0
60,64,40,25.660721593997767
60,64,50,5000000.0
60,64,80,4999930.595122893
60,64,90,5000000.0
60,64,100,5000000.0
60,64,110,5000000.0
60,64,130,5000000.0
60,64,140,5000000.0
61,1,20,5000000.0
61,1,30,5000000.0
61,1,50,5000000.0
61,1,60,5000000.0
61,1,80,23.06596800855041
61,1,90,5000000.0
61,1,110,5000000.0
61,1,120,5000000.0
61,1,130,5000000.0
61,1,150,5000000.0
61,2,10,5000000.0
61,2,20,5000000.0
61,2,80,5000000.0
61,2,90,5000000.0
61,2,100,5000000.0
61,2,110,5000000.0
61,2,120,5000000.0
61,2,130,5000000.0
61,2,150,5000000.0
61,4,40,5000000.0
61,4,110,5000000.0
61,4,130,5000000.0
61,4,150,5000000.0
61,12,20,5000000.0
61,12,40,5000000.0
61,12,50,41.25134747052773
61,12,70,5000000.0
61,12,80,4999976.936904298
61,12,100,4999980.480288771
61,12,110,5000000.0
61,12,120,5000000.0
61,12,140,5000000.0
61,14,30,5000000.0
61,14,70,5000000.0
61,14,80,5000000.0
61,14,90,5000000.0
61,14,100,5000000.0
61,14,140,4999999.977568998
61,20,10,5000000.0
61,20,40,0.008534565893742137
61,20,50,220.59144737256776
61,20,60,5000000.0
61,20,80,5000000.0
61,20,90,5000000.0
61,20,130,5000000.0
61,23,10,5000000.0
61,23,20,5000000.0
61,23,30,4999999.205663135
61,23,50,5000000.0
61,23,60,5000000.0
61,23,70,5000000.0
61,23,80,5000000.0
61,23,110,4999887.505467937
61,23,150,1.618441678583622
61,32,10,5000000.0
61,32,20,5000000.0
61,32,30,5000000.0
61,32,40,5000000.0
61,32,50,5000000.0
61,32,60,4999997.602262755
61,32,70,5000000.0
61,32,100,5000000.0
61,32,120,5000000.0
61,32,140,5000000.0
61,33,10,5000000.0
61,33,30,5000000.0
61,33,40,5000000.0
61,33,100,5000000.0
61,33,140,0.023044660687446594
61,33,150,5000000.0
61,39,30,5000000.0
61,39,50,5000000.0
61,39,60,5000000.0
61,39,80,5000000.0
61,39,100,7.09952643522959
61,39,130,5000000.0
61,39,140,5000000.0
61,39,150,4999998.38199028
61,61,10,5000000.0
61,61,20,5000000.0
61,61,30,5000000.0
61,61,40,5000000.0
61,61,50,5000000.0
61,61,60,5000000.0
61,61,70,5000000.0
61,61,80,5000000.0
61,61,90,5000000.0
61,61,100,5000000.0
61,61,110,5000000.0
61,61,120,5000000.0
61,61,130,5000000.0
61,61,140,5000000.0
61,61,150,5000000.0
61,62,10,2.752766784351707
61,62,20,365.8582862440683
61,62,40,5000000.0
61,62,50,5000000.0
61,62,60,5000000.0
61,62,70,5000000.0
61,62,90,5000000.0
61,62,100,5000000.0
61,62,110,5000000.0
61,62,120,5000000.0
61,62,140,5000000.0
61,63,10,5000000.0
61,63,30,5000000.0
61,63,40,5000000.0
61,63,50,5000000.0
61,63,60,5000000.0
61,63,70,5000000.0
61,63,90,5000000.0
61,63,120,5000000.0
61,63,130,5000000.0
61,63,140,5000000.0
61,63,150,5000000.0
62,12,10,5000000.0
62,12,20,5000000.0
62,12,50,4999919.672649133
62,12,70,5000000.0
62,12,80,5000000.0
62,12,90,5000000.0
62,12,100,5000000.0
62,12,110,5000000.0
62,12,120,5000000.0
62,12,130,5000000.0
62,12,140,5000000.0
62,14,10,5000000.0
62,14,20,5000000.0
62,14,40,5000000.0
62,14,60,5000000.0
62,14,80,4999769.253185005
62,14,90,4999596.409951303
62,14,120,5000000.0
62,14,130,5000000.0
62,20,30,5000000.0
62,20,40,5000000.0
62,20,50,5000000.0
62,20,70,5000000.0
62,20,100,5000000.0
62,20,110,5000000.0
62,20,140,4999839.009701838
62,20,150,4999999.731735369
62,23,30,5000000.0
62,23,40,5000000.0
62,23,50,4999999.9484420875
62,23,60,5000000.0
62,23,70,4999993.738800646
62,23,130,5000000.0
62,23,140,5000000.0
62,23,150,5000000.0
62,32,10,5000000.0
62,32,20,5000000.0
62,32,50,5000000.0
62,32,60,5000000.0
62,32,80,224.610118040815
62,32,140,5000000.0
62,33,30,5000000.0
62,33,40,335.89377459114246
62,33,110,4999994.6028956985
62,33,120,5000000.0
62,36,20,5000000.0
62,36,30,4999911.183943214
62,36,40,4999664.235025799
62,36,60,5000000.0
62,36,70,5000000.0
62,36,80,5000000.0
62,36,90,5000000.0
62,36,110,5000000.0
62,36,120,4999932.393868032
62,36,150,5000000.0
62,39,40,5000000.0
62,39,80,5000000.0
62,39,90,5000000.0
62,39,100,5000000.0
62,39,110,5000000.0
62,39,140,5.5794150143445425
62,39,150,5000000.0
62,61,10,5000000.0
62,61,30,5000000.0
62,61,80,5000000.0
62,61,130,5000000.0
62,61,150,5000000.0
62,62,10,5000000.0
62,62,20,5000000.0
62,62,30,5000000.0
62,62,40,5000000.0
62,62,50,5000000.0
62,62,60,5000000.0
62,62,70,5000000.0
62,62,80,5000000.0
62,62,90,5000000.0
62,62,100,5000000.0
62,62,110,5000000.0
62,62,120,5000000.0
62,62,130,5000000.0
62,62,140,5000000.0
62,62,150,5000000.0
62,65,10,5000000.0
62,65,20,5000000.0
62,65,50,5000000.0
62,65,60,5000000.0
62,65,70,5000000.0
62,65,90,5000000.0
62,65,100,5000000.0
62,65,120,5000000.0
62,65,130,4999725.0663062995
62,65,140,150.93092848873985
62,65,150,5000000.0
63,1,10,5000000.0
63,1,70,5000000.0
63,1,100,5000000.0
63,1,110,5000000.0
63,1,130,5000000.0
63,1,140,4999932.341940916
63,1,150,5000000.0
63,2,10,5000000.0
63,2,20,5000000.0
63,2,60,5000000.0
63,2,70,5000000.0
63,2,80,5000000.0
63,2,100,5000000.0
63,2,140,5000000.0
63,2,150,5000000.0
63,4,20,5000000.0
63,4,30,5000000.0
63,4,50,5000000.0
63,4,90,5000000.0
63,4,100,5000000.0
63,4,110,4999855.9298132025
63,4,120,5000000.0
63,10,30,5000000.0
63,10,40,4999829.695292158
63,10,50,5000000.0
63,10,60,5000000.0
63,10,80,204.0006514698786
63,10,90,5000000.0
63,10,100,5000000.0
63,10,110,4999729.842454746
63,10,120,5000000.0
63,10,130,5000000.0
63,12,10,5000000.0
63,12,20,5000000.0
63,12,40,180.6475689491463
63,12,50,5000000.0
63,12,110,5000000.0
63,12,130,5000000.0
63,12,140,5000000.0
63,12,150,5000000.0
63,14,10,5000000.0
63,14,20,5000000.0
63,14,30,5000000.0
63,14,50,5000000.0
63,14,90,5000000.0
63,14,100,5000000.0
63,14,120,5000000.0
63,14,130,5000000.0
63,14,140,5000000.0
63,14,150,4999999.982194623
63,15,70,5000000.0
63,15,110,218.09047308060406
63,15,120,5000000.0
63,15,140,5000000.0
63,15,150,4999883.638118071
63,20,10,5000000.0
63,20,30,5000000.0
63,20,40,5000000.0
63,20,50,5000000.0
63,20,60,5000000.0
63,20,80,5000000.0
63,20,110,5000000.0
63,20,120,5000000.0
63,20,130,5000000.0
63,20,140,5000000.0
63,20,150,5000000.0
63,23,10,5000000.0
63,23,20,584.3796914793242
63,23,30,5000000.0
63,23,40,4999999.8501169225
63,23,70,5000000.0
63,23,80,5000000.0
63,23,90,4999945.737823699
63,23,100,5000000.0
63,23,130,5000000.0
63,23,150,4999998.374764064
63,33,30,5000000.0
63,33,40,5000000.0
63,33,50,5000000.0
63,33,60,5000000.0
63,33,70,5000000.0
63,33,90,5000000.0
63,33,150,5000000.0
63,37,10,5000000.0
63,37,20,5000000.0
63,37,40,4999999.991713339
63,37,60,5000000.0
63,37,70,5000000.0
63,37,90,5000000.0
63,37,120,5000000.0
63,37,140,5000000.0
63,41,10,5000000.0
63,41,30,5000000.0
63,41,40,5000000.0
63,41,50,5000000.0
63,41,60,5000000.0
63,41,80,5000000.0
63,41,120,4999985.600427146
63,45,30,5000000.0
63,45,40,5000000.0
63,45,50,4.194602784700692
63,45,60,7.6815565906628365
63,45,70,5000000.0
63,45,90,5000000.0
63,45,110,16.768086540276165
63,45,130,5000000.0
63,45,140,5000000.0
63,54,20,5000000.0
63,54,50,5000000.0
63,54,60,5000000.0
63,54,80,5000000.0
63,54,90,5000000.0
63,54,100,5000000.0
63,54,110,5000000.0
63,54,120,5000000.0
63,54,140,77.47517373498206
63,54,150,155.90289468690753
63,58,40,5000000.0
63,58,70,5000000.0
63,58,80,5000000.0
63,58,130,5000000.0
63,58,150,4999973.699527025
63,61,20,5000000.0
63,61,60,4999997.597416021
63,61,80,5000000.0
63,61,100,5000000.0
63,61,110,5000000.0
63,63,10,5000000.0
63,63,20,5000000.0
63,63,30,5000000.0
63,63,40,5000000.0
63,63,50,5000000.0
63,63,60,5000000.0
63,63,70,5000000.0
63,63,80,5000000.0
63,63,90,5000000.0
63,63,100,5000000.0
63,63,110,5000000.0
63,63,120,5000000.0
63,63,130,5000000.0
63,63,140,5000000.0
63,63,150,5000000.0
64,5,20,5000000.0
64,5,30,498.6260795732289
64,5,40,5000000.0
64,5,50,5000000.0
64,5,70,5000000.0
64,5,80,5000000.0
64,5,90,5000000.0
64,5,100,4999778.306435582
64,5,120,5000000.0
64,5,130,4999830.963312713
64,5,140,5000000.0
64,5,150,514.3596323566967
64,17,10,5000000.0
64,17,30,5000000.0
64,17,40,5000000.0
64,17,50,5000000.0
64,17,60,5000000.0
64,17,70,5000000.0
64,17,80,5000000.0
64,17,90,5000000.0
64,17,100,5000000.0
64,17,110,5000000.0
64,17,130,166.36119987293748
64,34,20,5000000.0
64,34,30,5000000.0
64,34,50,5000000.0
64,34,60,5000000.0
64,34,90,5000000.0
64,34,100,5000000.0
64,34,140,226.3779841696521
64,41,20,5000000.0
64,41,30,5000000.0
64,41,40,5000000.0
64,41,50,5000000.0
64,41,70,5000000.0
64,41,100,5000000.0
64,41,110,120.44493343195988
64,41,120,5000000.0
64,41,130,4999955.18974661
64,41,140,5000000.0
64,48,10,5000000.0
64,48,20,5000000.0
64,48,40,5000000.0
64,48,60,5000000.0
64,48,90,4999413.576850185
64,48,100,5000000.0
